Gene_acc,Gene_id,srank,Intensity,FDR,Desc
877,sp|Q8BV57|SRCRL_MOUSE,-0.7793359999999999,8.058122215782914,0.985,Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D
878,sp|Q9R112|SQOR_MOUSE,-0.778096,9.110690697273755,0.985,"Sulfide:quinone oxidoreductase, mitochondrial"
879,sp|Q920L1|FADS1_MOUSE,-0.777641,9.117768294926373,0.985,Acyl-CoA (8-3)-desaturase
880,sp|Q8K4E0|ALMS1_MOUSE,-0.771737,7.806885129732978,0.985,Alstrom syndrome protein 1 homolog
881,sp|O70133|DHX9_MOUSE,0.7680520000000001,7.967416919318192,0.985,ATP-dependent RNA helicase A
882,tr|A0A0J9YU82|A0A0J9YU82_MOUSE,-0.76575,8.263470366061185,0.985,tr|A0A0J9YU82|A0A0J9YU82_MOUSE StAR-related lipid transfer protein 13
883,sp|Q9Z1J3|NFS1_MOUSE,-0.7638119999999999,8.627611614110506,0.985,"Cysteine desulfurase, mitochondrial"
884,sp|Q8VCR7|ABHEB_MOUSE,-0.760942,7.945754081746963,0.985,Protein ABHD14B
885,tr|A0A140T8R7|A0A140T8R7_MOUSE,-0.760322,8.018534070428183,0.985,tr|A0A140T8R7|A0A140T8R7_MOUSE REST corepressor 1
886,sp|Q6ZWV7|RL35_MOUSE,-0.756742,8.624478051505912,0.985,60S ribosomal protein L35
887,sp|Q8R323|RFC3_MOUSE,-0.755675,7.180956951334075,0.985,Replication factor C subunit 3
888,sp|Q80TZ9|RERE_MOUSE,-0.7550180000000001,9.204255678480152,0.985,Arginine-glutamic acid dipeptide repeats protein
889,tr|E9Q2X6|E9Q2X6_MOUSE,-0.75398,8.85240679176879,0.985,tr|E9Q2X6|E9Q2X6_MOUSE Structural maintenance of chromosomes protein
890,sp|Q99LE6|ABCF2_MOUSE,0.75358,7.895908507058623,0.985,ATP-binding cassette sub-family F member 2
891,sp|Q9CPN8|IF2B3_MOUSE,-0.752011,8.568260408545417,0.985,Insulin-like growth factor 2 mRNA-binding protein 3
892,sp|Q61553|FSCN1_MOUSE,0.751586,7.630356673371958,0.985,Fascin
893,sp|Q8JZX4|SPF45_MOUSE,0.751562,7.922388061241313,0.985,Splicing factor 45
894,sp|P80313|TCPH_MOUSE,-0.751379,7.506180204804162,0.985,T-complex protein 1 subunit eta
895,tr|Q3TT92|Q3TT92_MOUSE,-0.748625,7.599959448808929,0.985,tr|Q3TT92|Q3TT92_MOUSE Dihydropyrimidinase-related protein 3
896,tr|Q91XX1|Q91XX1_MOUSE,-0.748512,8.320561680195237,0.985,none
897,sp|Q9D0M5|DYL2_MOUSE,-0.748441,7.965451007651561,0.985,"Dynein light chain 2, cytoplasmic"
898,sp|Q91VI7|RINI_MOUSE,-0.748436,9.541067273509395,0.985,Ribonuclease inhibitor
899,sp|Q9R0E1|PLOD3_MOUSE,0.7480100000000001,7.9556107920920835,0.985,Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3
900,sp|Q8BJ71|NUP93_MOUSE,-0.746694,8.980880170038477,0.985,Nuclear pore complex protein Nup93
901,sp|P25444|RS2_MOUSE,0.746486,8.669242476851368,0.985,40S ribosomal protein S2
902,tr|A0A3Q4L2S1|A0A3Q4L2S1_MOUSE,-0.7461180000000001,8.449756012062128,0.985,tr|A0A3Q4L2S1|A0A3Q4L2S1_MOUSE Cytosolic Fe-S cluster assembly factor NUBP2
903,tr|D3YUY3|D3YUY3_MOUSE,0.745708,7.136339996533044,0.985,tr|D3YUY3|D3YUY3_MOUSE Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha
904,tr|A0A0R4J0W6|A0A0R4J0W6_MOUSE,-0.745372,9.8281312047211,0.985,tr|A0A0R4J0W6|A0A0R4J0W6_MOUSE Leucine-rich repeat-containing protein 40
905,sp|P49312|ROA1_MOUSE,0.74417,8.520208326885992,0.985,Heterogeneous nuclear ribonucleoprotein A1
906,tr|Q8BGJ5|Q8BGJ5_MOUSE,0.742352,8.43668730135759,0.985,none
907,tr|B1AXN9|B1AXN9_MOUSE,-0.740938,7.64276120326532,0.985,tr|B1AXN9|B1AXN9_MOUSE Non-specific serine/threonine protein kinase
908,sp|Q99K90|TAB2_MOUSE,-0.739736,8.675613388396707,0.985,TGF-beta-activated kinase 1 and MAP3K7-binding protein 2
909,sp|Q8JZQ2|AFG32_MOUSE,-0.739086,7.268554571765275,0.985,AFG3-like protein 2
910,sp|Q99P72|RTN4_MOUSE,0.7376229999999999,8.42255701211936,0.985,Reticulon-4
911,sp|P46061|RAGP1_MOUSE,0.7364539999999999,7.500387435921183,0.985,Ran GTPase-activating protein 1
912,sp|O09172|GSH0_MOUSE,0.7360140000000001,8.567520403975125,0.985,Glutamate--cysteine ligase regulatory subunit
913,tr|Q9DCC1|Q9DCC1_MOUSE,-0.735768,7.241720761068594,0.985,tr|Q9DCC1|Q9DCC1_MOUSE mRNA-capping enzyme
914,sp|Q9EQ06|DHB11_MOUSE,-0.7347229999999999,7.389839162125274,0.985,Estradiol 17-beta-dehydrogenase 11
915,tr|A0A140T8I9|A0A140T8I9_MOUSE,-0.734135,7.274896445499359,0.985,tr|A0A140T8I9|A0A140T8I9_MOUSE Phosphatidylinositol 4-kinase alpha
916,sp|Q7TMY8|HUWE1_MOUSE,-0.734089,8.22463663868144,0.985,E3 ubiquitin-protein ligase HUWE1
917,sp|Q811U4|MFN1_MOUSE,-0.728046,6.781583058363248,0.985,Mitofusin-1
918,sp|Q62210|BIRC2_MOUSE,-0.727511,7.9576455913890936,0.985,Baculoviral IAP repeat-containing protein 2
919,sp|P99024|TBB5_MOUSE,-0.7241310000000001,10.840896142820394,0.985,Tubulin beta-5 chain
920,sp|O35593|PSDE_MOUSE,0.723939,8.050495758883855,0.985,26S proteasome non-ATPase regulatory subunit 14
921,sp|Q80X50|UBP2L_MOUSE,-0.720076,9.769989928541657,0.985,Ubiquitin-associated protein 2-like
922,sp|Q9D0J4|ARL2_MOUSE,0.71983,7.534787358629492,0.985,ADP-ribosylation factor-like protein 2
923,sp|Q9JKJ9|CP39A_MOUSE,-0.718553,7.513763455468749,0.985,24-hydroxycholesterol 7-alpha-hydroxylase
924,sp|Q6WKZ8|UBR2_MOUSE,-0.717256,8.052193580433475,0.985,E3 ubiquitin-protein ligase UBR2
925,sp|O35126|ATN1_MOUSE,-0.716841,9.049256797232227,0.985,Atrophin-1
926,sp|Q91ZA3|PCCA_MOUSE,-0.714068,10.80125274415128,0.985,"Propionyl-CoA carboxylase alpha chain, mitochondrial"
927,sp|Q8VDU0|GPSM2_MOUSE,0.713902,7.411451342137937,0.985,G-protein-signaling modulator 2
928,sp|Q8BHI7|ELOV5_MOUSE,-0.713001,7.546283490020405,0.985,Elongation of very long chain fatty acids protein 5
929,tr|A0A0U1RP13|A0A0U1RP13_MOUSE,-0.712542,8.24659704910637,0.985,tr|A0A0U1RP13|A0A0U1RP13_MOUSE CDP-diacylglycerol--inositol 3-phosphatidyltransferase
930,tr|A0A1B0GRU8|A0A1B0GRU8_MOUSE,-0.712358,7.615076378252023,0.985,tr|A0A1B0GRU8|A0A1B0GRU8_MOUSE Pre-mRNA-processing factor 40 homolog A
931,tr|F8VPZ3|F8VPZ3_MOUSE,0.7082579999999999,8.19840963353776,0.985,none
932,sp|Q64133|AOFA_MOUSE,-0.7068260000000001,7.198602109489712,0.985,Amine oxidase [flavin-containing] A
933,sp|Q9QZA0|CAH5B_MOUSE,-0.7051069999999999,7.824171409656595,0.985,"Carbonic anhydrase 5B, mitochondrial"
934,sp|Q60605|MYL6_MOUSE,0.705018,8.245759355967277,0.985,Myosin light polypeptide 6
935,sp|Q9JLV1|BAG3_MOUSE,-0.704554,9.888544529873268,0.985,BAG family molecular chaperone regulator 3
936,tr|A0A286YDS5|A0A286YDS5_MOUSE,-0.7038220000000001,7.793385226630352,0.985,tr|A0A286YDS5|A0A286YDS5_MOUSE Transmembrane emp24 domain-containing protein 9
937,sp|Q9Z1D1|EIF3G_MOUSE,-0.703627,7.08131129515998,0.985,Eukaryotic translation initiation factor 3 subunit G
938,sp|P52293|IMA1_MOUSE,-0.703501,8.69233568380689,0.985,Importin subunit alpha-1
939,sp|P97379|G3BP2_MOUSE,0.7034199999999999,7.849683473005162,0.985,Ras GTPase-activating protein-binding protein 2
940,sp|P52431|DPOD1_MOUSE,0.703327,6.764123804601617,0.985,DNA polymerase delta catalytic subunit
941,sp|Q9EQU5|SET_MOUSE,0.702458,6.6963126949376415,0.985,Protein SET
942,sp|Q64737|PUR2_MOUSE,-0.701494,7.900236001094513,0.985,Trifunctional purine biosynthetic protein adenosine-3
943,sp|Q9D0K2|SCOT1_MOUSE,-0.700172,8.633973155789674,0.985,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial"
944,sp|Q8BYR2|LATS1_MOUSE,0.695789,7.409679570060356,0.985,Serine/threonine-protein kinase LATS1
945,tr|Q3UF75|Q3UF75_MOUSE,0.694276,7.765958980524418,0.985,tr|Q3UF75|Q3UF75_MOUSE Alpha-parvin
946,sp|P31750|AKT1_MOUSE,-0.692141,8.071808391833128,0.985,RAC-alpha serine/threonine-protein kinase
947,tr|B1ASZ3|B1ASZ3_MOUSE,-0.689661,7.712287638678435,0.985,tr|B1ASZ3|B1ASZ3_MOUSE Glycerol kinase
948,sp|Q5SWU9|ACACA_MOUSE,-0.6890470000000001,11.358791162391723,0.985,Acetyl-CoA carboxylase 1
949,tr|E9QAT0|E9QAT0_MOUSE,-0.687612,8.489283322690486,0.985,tr|E9QAT0|E9QAT0_MOUSE Synaptic functional regulator FMR1
950,sp|O09110|MP2K3_MOUSE,-0.685682,8.290924559382754,0.985,Dual specificity mitogen-activated protein kinase kinase 3
951,tr|F8WGT2|F8WGT2_MOUSE,0.684822,8.075802353626825,0.985,tr|F8WGT2|F8WGT2_MOUSE Transmembrane protein 209
952,tr|H7BX95|H7BX95_MOUSE,-0.683845,7.664538559796164,0.985,tr|H7BX95|H7BX95_MOUSE Serine/arginine-rich-splicing factor 1
953,tr|A0A0N4SVB8|A0A0N4SVB8_MOUSE,-0.682616,8.864368666076986,0.985,tr|A0A0N4SVB8|A0A0N4SVB8_MOUSE ADP-ribosylation factor-like protein 8B
954,sp|Q80U95|UBE3C_MOUSE,-0.680118,8.277425832275862,0.985,Ubiquitin-protein ligase E3C
955,tr|Q9CQM8|Q9CQM8_MOUSE,-0.679337,8.605509752111388,0.985,tr|Q9CQM8|Q9CQM8_MOUSE 60S ribosomal protein L21
956,sp|Q922J9|FACR1_MOUSE,-0.679146,8.859678576628449,0.985,Fatty acyl-CoA reductase 1
957,sp|Q8C156|CND2_MOUSE,-0.676334,9.176843384503739,0.985,Condensin complex subunit 2
958,sp|Q01149|CO1A2_MOUSE,-0.676081,7.493931821773546,0.985,Collagen alpha-2(I) chain
959,tr|F6VYE2|F6VYE2_MOUSE,-0.6749689999999999,7.113943352306837,0.985,tr|F6VYE2|F6VYE2_MOUSE Zinc finger MYM-type protein 4 (Fragment)
960,sp|Q80U78|PUM1_MOUSE,-0.674711,9.167553621196825,0.985,Pumilio homolog 1
961,tr|B1ASP2|B1ASP2_MOUSE,0.674482,8.10974723771323,0.985,tr|B1ASP2|B1ASP2_MOUSE Tyrosine-protein kinase
962,sp|P62806|H4_MOUSE,-0.673609,10.515357149738369,0.985,Histone H4
963,tr|Q3TWV4|Q3TWV4_MOUSE,0.671647,8.552850654460562,0.985,tr|Q3TWV4|Q3TWV4_MOUSE AP-2 complex subunit mu
964,sp|Q9JHU4|DYHC1_MOUSE,-0.670994,9.523173965164643,0.985,Cytoplasmic dynein 1 heavy chain 1
965,sp|Q8R5J9|PRAF3_MOUSE,0.666406,7.317352849677771,0.985,PRA1 family protein 3
966,tr|A0A5K1VVQ1|A0A5K1VVQ1_MOUSE,-0.6655,7.832202243646604,0.985,tr|A0A5K1VVQ1|A0A5K1VVQ1_MOUSE Titin
967,sp|Q8K009|AL1L2_MOUSE,-0.66519,9.76044510233845,0.985,Mitochondrial 10-formyltetrahydrofolate dehydrogenase
968,sp|Q80X41|VRK1_MOUSE,-0.662814,8.88512930820373,0.985,Serine/threonine-protein kinase VRK1
969,sp|Q80X95|RRAGA_MOUSE,0.662432,7.023705042622037,0.985,Ras-related GTP-binding protein A
970,tr|A0A494B9L0|A0A494B9L0_MOUSE,-0.6623100000000001,9.419608834908104,0.985,tr|A0A494B9L0|A0A494B9L0_MOUSE A-kinase anchor protein 8-like
971,sp|O35295|PURB_MOUSE,-0.661237,8.35644655550447,0.985,Transcriptional activator protein Pur-beta
972,sp|Q8K0C4|CP51A_MOUSE,-0.660121,7.669130847373332,0.985,Lanosterol 14-alpha demethylase
973,sp|P84084|ARF5_MOUSE,0.659203,8.341553222109578,0.985,ADP-ribosylation factor 5
974,sp|Q6NV83|SR140_MOUSE,-0.657466,8.246449338267045,0.985,U2 snRNP-associated SURP motif-containing protein
975,sp|Q9CPU4|MGST3_MOUSE,-0.656714,7.254886293888967,0.985,Microsomal glutathione S-transferase 3
976,tr|Q8C253|Q8C253_MOUSE,-0.6561779999999999,7.478465485131264,0.985,tr|Q8C253|Q8C253_MOUSE Galectin
977,tr|E9QAI5|E9QAI5_MOUSE,-0.655872,9.640441682795657,0.985,tr|E9QAI5|E9QAI5_MOUSE CAD protein
978,sp|P63037|DNJA1_MOUSE,-0.6553479999999999,8.74786994494841,0.985,DnaJ homolog subfamily A member 1
979,sp|Q6GQT9|NOMO1_MOUSE,0.653352,7.377433751703389,0.985,Nodal modulator 1
980,sp|E9Q634|MYO1E_MOUSE,0.652456,7.078565559317117,0.985,Unconventional myosin-Ie
981,sp|A2A6A1|GPTC8_MOUSE,-0.652014,8.120508124026104,0.985,G patch domain-containing protein 8
982,sp|P00848|ATP6_MOUSE,0.6515810000000001,7.86616914763377,0.985,ATP synthase subunit a
983,sp|Q60749|KHDR1_MOUSE,0.65094,8.093106356977907,0.985,"KH domain-containing, RNA-binding, signal transduction-associated protein 1"
984,sp|P51881|ADT2_MOUSE,-0.650226,9.355489832903386,0.985,ADP/ATP translocase 2
985,sp|O08749|DLDH_MOUSE,-0.647913,8.329865485758008,0.985,"Dihydrolipoyl dehydrogenase, mitochondrial"
986,tr|B1AU25|B1AU25_MOUSE,-0.64372,8.637739827119136,0.985,"tr|B1AU25|B1AU25_MOUSE Apoptosis-inducing factor 1, mitochondrial"
987,sp|Q5SVQ0|KAT7_MOUSE,0.642945,6.504090093259942,0.985,Histone acetyltransferase KAT7
988,tr|E9PV41|E9PV41_MOUSE,-0.6409600000000001,9.838968662610814,0.985,tr|E9PV41|E9PV41_MOUSE Protein diaphanous homolog 1
989,sp|Q99JY0|ECHB_MOUSE,0.640617,8.1929296788902,0.985,"Trifunctional enzyme subunit beta, mitochondrial"
990,sp|Q8BH59|CMC1_MOUSE,-0.639571,8.973598853817624,0.985,Calcium-binding mitochondrial carrier protein Aralar1
991,tr|F6ZEW4|F6ZEW4_MOUSE,-0.63769,9.943405471463032,0.985,tr|F6ZEW4|F6ZEW4_MOUSE Exportin-2 (Fragment)
992,tr|A0A494BB51|A0A494BB51_MOUSE,0.637387,7.311435968289161,0.985,tr|A0A494BB51|A0A494BB51_MOUSE Leucine zipper putative tumor suppressor 2 (Fragment)
993,sp|Q6ZQ88|KDM1A_MOUSE,-0.6359640000000001,8.24659704910637,0.985,Lysine-specific histone demethylase 1A
994,sp|Q9Z2N8|ACL6A_MOUSE,-0.635188,7.517604918925932,0.985,Actin-like protein 6A
995,sp|Q99KQ4|NAMPT_MOUSE,-0.633994,8.864718685895433,0.985,Nicotinamide phosphoribosyltransferase
996,tr|A0A2R8VHH1|A0A2R8VHH1_MOUSE,-0.63395,8.609978381973562,0.985,tr|A0A2R8VHH1|A0A2R8VHH1_MOUSE Nuclear pore complex protein Nup155
997,sp|Q925I1|ATAD3_MOUSE,-0.633691,6.795455938945799,0.985,ATPase family AAA domain-containing protein 3
998,tr|D3YTT4|D3YTT4_MOUSE,-0.632478,7.210050849875137,0.985,"tr|D3YTT4|D3YTT4_MOUSE Isobutyryl-CoA dehydrogenase, mitochondrial"
999,sp|Q9WVK4|EHD1_MOUSE,0.63031,8.261286665098458,0.985,EH domain-containing protein 1
1000,sp|P68040|RACK1_MOUSE,0.628588,8.768615905051016,0.985,Receptor of activated protein C kinase 1
1001,tr|A0A0R4J1Y7|A0A0R4J1Y7_MOUSE,0.62833,6.974576164332839,0.985,tr|A0A0R4J1Y7|A0A0R4J1Y7_MOUSE Thioredoxin domain-containing protein 5
1002,sp|Q9D0E1|HNRPM_MOUSE,-0.627614,9.677670814860436,0.985,Heterogeneous nuclear ribonucleoprotein M
1003,sp|Q08093|CNN2_MOUSE,-0.627393,8.418317867128678,0.985,Calponin-2
1004,tr|A2AKI5|A2AKI5_MOUSE,-0.624524,8.352722637462017,0.985,tr|A2AKI5|A2AKI5_MOUSE Integrin alpha-V
1005,sp|Q9Z2U1|PSA5_MOUSE,0.622537,7.828047328588755,0.985,Proteasome subunit alpha type-5
1006,sp|P11440|CDK1_MOUSE,-0.621892,9.653309012938479,0.985,Cyclin-dependent kinase 1
1007,sp|Q9EQP2|EHD4_MOUSE,0.62066,7.146593102096305,0.985,EH domain-containing protein 4
1008,sp|P67871|CSK2B_MOUSE,-0.616611,7.720010376909017,0.985,Casein kinase II subunit beta
1009,sp|Q8CE90|MP2K7_MOUSE,-0.616304,7.819181872593092,0.985,Dual specificity mitogen-activated protein kinase kinase 7
1010,sp|Q8BW10|NOB1_MOUSE,0.615175,8.01820102249629,0.985,RNA-binding protein NOB1
1011,sp|Q99M31|HSP7E_MOUSE,-0.6145550000000001,7.786595275146839,0.985,Heat shock 70 kDa protein 14
1012,sp|P11983|TCPA_MOUSE,-0.61116,9.8782057255345,0.985,T-complex protein 1 subunit alpha
1013,sp|P19324|SERPH_MOUSE,-0.610648,10.52318698495035,0.985,Serpin H1
1014,sp|O54734|OST48_MOUSE,-0.610487,9.359304142349933,0.985,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
1015,sp|P61963|DCAF7_MOUSE,-0.610418,7.5274623365537465,0.985,DDB1- and CUL4-associated factor 7
1016,sp|Q6DID7|WLS_MOUSE,-0.609859,8.381836799998343,0.985,Protein wntless homolog
1017,sp|Q91V61|SFXN3_MOUSE,-0.60418,8.698222374681167,0.985,Sideroflexin-3
1018,tr|A0A171KXD3|A0A171KXD3_MOUSE,-0.6036239999999999,7.9527730760801925,0.985,tr|A0A171KXD3|A0A171KXD3_MOUSE Protein arginine N-methyltransferase 1
1019,sp|Q9CZN7|GLYM_MOUSE,0.6036090000000001,8.597377025474376,0.985,"Serine hydroxymethyltransferase, mitochondrial"
1020,tr|D3Z263|D3Z263_MOUSE,-0.603182,8.340582908247528,0.985,tr|D3Z263|D3Z263_MOUSE RNA 3-terminal phosphate cyclase (Fragment)
1021,sp|Q9QWV9|CCNT1_MOUSE,-0.603142,7.157063700382623,0.985,Cyclin-T1
1022,sp|Q9Z2B9|KS6A4_MOUSE,-0.602286,8.818199491931106,0.985,Ribosomal protein S6 kinase alpha-4
1023,sp|Q9D8B3|CHM4B_MOUSE,0.602184,7.384604275337972,0.985,Charged multivesicular body protein 4b
1024,tr|F8VQ29|F8VQ29_MOUSE,-0.6018640000000001,7.890113494290917,0.985,none
1025,sp|P70404|IDHG1_MOUSE,0.600783,7.826204423499252,0.985,"Isocitrate dehydrogenase [NAD] subunit gamma 1, mitochondrial"
1026,sp|Q6PHZ2|KCC2D_MOUSE,-0.599205,8.513962987371995,0.985,Calcium/calmodulin-dependent protein kinase type II subunit delta
1027,sp|P68373|TBA1C_MOUSE,-0.5988899999999999,10.665027217492618,0.985,Tubulin alpha-1C chain
1028,sp|Q3ULD5|MCCB_MOUSE,-0.595966,10.037187370937113,0.985,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial"
1029,sp|Q9R002|IFI2_MOUSE,-0.595642,6.687064990404615,0.985,Interferon-activable protein 202
1030,sp|Q2YDW2|MSTO1_MOUSE,-0.591274,9.370531593443078,0.985,Protein misato homolog 1
1031,sp|P04184|KITH_MOUSE,0.591093,7.272607333120826,0.985,"Thymidine kinase, cytosolic"
1032,tr|D3YUM1|D3YUM1_MOUSE,-0.5889479999999999,7.606628541616139,0.985,"tr|D3YUM1|D3YUM1_MOUSE NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial"
1033,tr|E9Q2I4|E9Q2I4_MOUSE,0.588435,7.88096785370981,0.985,none
1034,tr|Q3TN15|Q3TN15_MOUSE,0.586943,7.951619184484154,0.985,tr|Q3TN15|Q3TN15_MOUSE Serine/threonine-protein kinase Nek7
1035,sp|Q9Z0N1|IF2G_MOUSE,0.586809,7.938884819336736,0.985,"Eukaryotic translation initiation factor 2 subunit 3, X-linked"
1036,sp|Q9D8N0|EF1G_MOUSE,-0.5860850000000001,8.576041733441993,0.985,Elongation factor 1-gamma
1037,tr|A2AN61|A2AN61_MOUSE,-0.585554,8.396774537030026,0.985,none
1038,sp|Q9DCN2|NB5R3_MOUSE,0.584687,8.163608563431051,0.985,NADH-cytochrome b5 reductase 3
1039,sp|Q6PB44|PTN23_MOUSE,0.583082,8.65106469200404,0.985,Tyrosine-protein phosphatase non-receptor type 23
1040,sp|Q99MR8|MCCA_MOUSE,-0.5826939999999999,10.5968279250094,0.985,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial"
1041,sp|Q921L3|TMCO1_MOUSE,-0.579759,7.862542809630984,0.985,Calcium load-activated calcium channel
1042,sp|P46460|NSF_MOUSE,0.578408,8.430880946452891,0.985,Vesicle-fusing ATPase
1043,sp|Q07417|ACADS_MOUSE,-0.577996,8.208763732661637,0.985,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial"
1044,sp|P55096|ABCD3_MOUSE,-0.577266,9.053539396452825,0.985,ATP-binding cassette sub-family D member 3
1045,tr|E9Q9N6|E9Q9N6_MOUSE,0.575918,8.414388326931075,0.985,none
1046,sp|Q8K297|GT251_MOUSE,-0.575271,7.251273113674372,0.985,Procollagen galactosyltransferase 1
1047,sp|P40336|VP26A_MOUSE,0.57123,8.169527489553293,0.985,Vacuolar protein sorting-associated protein 26A
1048,sp|Q99KX1|MLF2_MOUSE,0.566952,7.9408052545032195,0.98561,Myeloid leukemia factor 2
1049,sp|Q63850|NUP62_MOUSE,-0.566742,9.16687395085882,0.98561,Nuclear pore glycoprotein p62
1050,sp|O35129|PHB2_MOUSE,0.566288,7.974419573852286,0.98561,Prohibitin-2
1051,sp|Q8R1X6|SPART_MOUSE,0.566033,7.738582386232743,0.98561,Spartin
1052,sp|Q8N9S3|AHSA2_MOUSE,-0.565157,8.729901492814747,0.98561,Activator of 90 kDa heat shock protein ATPase homolog 2
1053,sp|Q61881|MCM7_MOUSE,-0.564397,9.608814754112071,0.98561,DNA replication licensing factor MCM7
1054,tr|A0A571BDN3|A0A571BDN3_MOUSE,-0.563017,6.614770704069749,0.98561,tr|A0A571BDN3|A0A571BDN3_MOUSE Neuron navigator 3
1055,tr|Q3U741|Q3U741_MOUSE,0.56153,7.7784768491607865,0.98561,tr|Q3U741|Q3U741_MOUSE Probable ATP-dependent RNA helicase DDX17
1056,tr|E9PU87|E9PU87_MOUSE,-0.5607489999999999,8.997036710882528,0.98561,none
1057,sp|Q9DAM7|TM263_MOUSE,-0.559211,8.934553996985496,0.98561,Transmembrane protein 263
1058,sp|Q8BHN3|GANAB_MOUSE,-0.557817,8.041353202046974,0.98561,Neutral alpha-glucosidase AB
1059,tr|G5E8J4|G5E8J4_MOUSE,-0.557254,9.04875245769949,0.98561,tr|G5E8J4|G5E8J4_MOUSE Tyrosine-protein phosphatase non-receptor type
1060,sp|O35691|PININ_MOUSE,-0.556062,7.102021856924153,0.98564,Pinin
1061,sp|Q8K212|PACS1_MOUSE,-0.551898,7.509927981157348,0.98891,Phosphofurin acidic cluster sorting protein 1
1062,sp|O09000|NCOA3_MOUSE,-0.5507850000000001,6.81052822159358,0.98919,Nuclear receptor coactivator 3
1063,sp|A2A6Q5|CDC27_MOUSE,0.550108,7.0448140475286385,0.98919,Cell division cycle protein 27 homolog
1064,sp|P48962|ADT1_MOUSE,-0.549554,10.074633618296904,0.98919,ADP/ATP translocase 1
1065,tr|A0A5F8MPZ7|A0A5F8MPZ7_MOUSE,-0.54901,7.173186268412274,0.98919,tr|A0A5F8MPZ7|A0A5F8MPZ7_MOUSE Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13
1066,tr|A0A2I3BQR1|A0A2I3BQR1_MOUSE,0.5481729999999999,8.079543007402906,0.98919,none
1067,sp|Q922B2|SYDC_MOUSE,0.548039,8.711005363485548,0.98919,"Aspartate--tRNA ligase, cytoplasmic"
1068,sp|Q8VEM8|MPCP_MOUSE,-0.547214,9.373224729594474,0.98919,"Phosphate carrier protein, mitochondrial"
1069,sp|Q8CD92|TTC27_MOUSE,0.545758,8.547577813405802,0.98919,Tetratricopeptide repeat protein 27
1070,sp|Q9D880|TIM50_MOUSE,-0.5455270000000001,9.061942292028087,0.98919,Mitochondrial import inner membrane translocase subunit TIM50
1071,sp|P35235|PTN11_MOUSE,0.5452560000000001,7.129399836135896,0.98919,Tyrosine-protein phosphatase non-receptor type 11
1072,tr|G3X922|G3X922_MOUSE,0.5429649999999999,7.836950415405362,0.98919,none
1073,sp|Q6A0A9|F120A_MOUSE,-0.53663,8.762798559440544,0.99376,Constitutive coactivator of PPAR-gamma-like protein 1
1074,sp|Q99L48|NMD3_MOUSE,0.5358930000000001,8.280851425694207,0.99376,60S ribosomal export protein NMD3
1075,sp|Q6DFW4|NOP58_MOUSE,0.53563,7.842459457066603,0.99376,Nucleolar protein 58
1076,sp|Q7TNC4|LC7L2_MOUSE,-0.534833,7.657008020434356,0.99376,Putative RNA-binding protein Luc7-like 2
1077,tr|H3BJ52|H3BJ52_MOUSE,0.533883,7.977764747027819,0.99376,tr|H3BJ52|H3BJ52_MOUSE Protein zwilch homolog
1078,sp|Q8VIJ6|SFPQ_MOUSE,0.5334949999999999,8.53150446302514,0.99376,"Splicing factor, proline- and glutamine-rich"
1079,sp|P97807|FUMH_MOUSE,-0.533292,7.0931063569779065,0.99376,"Fumarate hydratase, mitochondrial"
1080,sp|P50516|VATA_MOUSE,-0.532942,7.312410102994809,0.99376,V-type proton ATPase catalytic subunit A
1081,sp|Q60848|HELLS_MOUSE,0.531521,8.517143092979163,0.99376,Lymphocyte-specific helicase
1082,tr|Q5RKN9|Q5RKN9_MOUSE,0.531453,7.839383761927093,0.99376,tr|Q5RKN9|Q5RKN9_MOUSE F-actin-capping protein subunit alpha
1083,sp|Q8BFP9|PDK1_MOUSE,-0.53093,6.322570724231276,0.99376,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial"
1084,sp|Q9CT10|RANB3_MOUSE,-0.52958,8.305372868641296,0.99376,Ran-binding protein 3
1085,sp|Q3UMR5|MCU_MOUSE,0.528245,7.428960464575414,0.99376,"Calcium uniporter protein, mitochondrial"
1086,sp|Q9R1P0|PSA4_MOUSE,-0.528151,7.36660971039243,0.99376,Proteasome subunit alpha type-4
1087,sp|Q60737|CSK21_MOUSE,-0.527885,8.203005674728484,0.99376,Casein kinase II subunit alpha
1088,sp|O89023|TPP1_MOUSE,-0.5277149999999999,7.785529137559473,0.99376,Tripeptidyl-peptidase 1
1089,sp|P70168|IMB1_MOUSE,-0.526525,8.061527870890508,0.99376,Importin subunit beta-1
1090,sp|P27612|PLAP_MOUSE,-0.526311,8.6483307317143,0.99376,Phospholipase A-2-activating protein
1091,sp|Q91V01|MBOA5_MOUSE,-0.5252020000000001,7.910192029371409,0.99376,Lysophospholipid acyltransferase 5
