Gene_acc,Gene_id,srank,Intensity,FDR,Desc,desc2,ids2
54,sp|P10922|H10_MOUSE,-24.235908,8.925564754682139,0.11593,Histone H1.0,sp|P10922|H10_MOUSE Histone H1.0 OS=Mus musculus OX=10090 GN=H1-0 PE=2 SV=4,sp|P10922|H10_MOUSE
55,sp|Q3THW5|H2AV_MOUSE,-24.175441,8.98513445098954,0.11593,Histone H2A.V,sp|Q3THW5|H2AV_MOUSE Histone H2A.V OS=Mus musculus OX=10090 GN=H2az2 PE=1 SV=3;sp|P0C0S6|H2AZ_MOUSE Histone H2A.Z OS=Mus musculus OX=10090 GN=H2az1 PE=1 SV=2;tr|Q8R029|Q8R029_MOUSE Histone H2A OS=Mus musculus OX=10090 GN=H2az2 PE=2 SV=1;tr|Q3UA95|Q3UA95_MO,sp|Q3THW5|H2AV_MOUSE;sp|P0C0S6|H2AZ_MOUSE;tr|Q8R029|Q8R029_MOUSE;tr|Q3UA95|Q3UA95_MOUSE
56,tr|A7YY80|A7YY80_MOUSE,23.844504,8.883996252128789,0.11772,none,tr|A7YY80|A7YY80_MOUSE 130kDa Protein 4.1B MEF cell isoform OS=Mus musculus OX=10090 GN=Epb41l3 PE=1 SV=1;tr|A0A3B2WBE1|A0A3B2WBE1_MOUSE Band 4.1-like protein 3 (Fragment) OS=Mus musculus OX=10090 GN=Epb41l3 PE=1 SV=1;tr|A0A5F8MPR1|A0A5F8MPR1_MOUSE Band 4.,tr|A7YY80|A7YY80_MOUSE;tr|A0A3B2WBE1|A0A3B2WBE1_MOUSE;tr|A0A5F8MPR1|A0A5F8MPR1_MOUSE;sp|Q9WV92|E41L3_MOUSE;tr|D0VYV6|D0VYV6_MOUSE;tr|A0A3B2WD96|A0A3B2WD96_MOUSE;tr|A0A5F8MPE1|A0A5F8MPE1_MOUSE;tr|A0A286YD84|A0A286YD84_MOUSE;tr|A0A286YDY4|A0A286YDY4_MOUSE;tr|A0A286YCY1|A0A286YCY1_MOUSE;tr|A0A286YCT6|A0A286YCT6_MOUSE;tr|A0A286YCY8|A0A286YCY8_MOUSE;tr|A2AUK8|A2AUK8_MOUSE;tr|A2AUK5|A2AUK5_MOUSE;sp|Q9Z2H5|E41L1_MOUSE;tr|A2AUK7|A2AUK7_MOUSE;tr|E9PV14|E9PV14_MOUSE
57,tr|Q5SS83|Q5SS83_MOUSE,23.440699,7.821565928800819,0.12069,tr|Q5SS83|Q5SS83_MOUSE Flotillin,tr|Q5SS83|Q5SS83_MOUSE Flotillin OS=Mus musculus OX=10090 GN=Flot2 PE=1 SV=1;sp|Q60634|FLOT2_MOUSE Flotillin-2 OS=Mus musculus OX=10090 GN=Flot2 PE=1 SV=2,tr|Q5SS83|Q5SS83_MOUSE;sp|Q60634|FLOT2_MOUSE
58,tr|V9GXA5|V9GXA5_MOUSE,-22.753307,7.496292954006043,0.12966,none,tr|V9GXA5|V9GXA5_MOUSE Zinc finger transcription factor Trps1 OS=Mus musculus OX=10090 GN=Trps1 PE=1 SV=1;tr|G3UW90|G3UW90_MOUSE Zinc finger transcription factor Trps1 OS=Mus musculus OX=10090 GN=Trps1 PE=1 SV=1;tr|V9GX74|V9GX74_MOUSE Zinc finger transcrip,tr|V9GXA5|V9GXA5_MOUSE;tr|G3UW90|G3UW90_MOUSE;tr|V9GX74|V9GX74_MOUSE;tr|Q80V18|Q80V18_MOUSE;tr|V9GXE9|V9GXE9_MOUSE;sp|Q925H1|TRPS1_MOUSE;tr|Q8BZ62|Q8BZ62_MOUSE
59,sp|Q91YT8|CSCL1_MOUSE,-22.646085,7.558708570533166,0.12966,CSC1-like protein 1,sp|Q91YT8|CSCL1_MOUSE CSC1-like protein 1 OS=Mus musculus OX=10090 GN=Tmem63a PE=1 SV=1,sp|Q91YT8|CSCL1_MOUSE;tr|E0CX44|E0CX44_MOUSE;tr|E0CXM3|E0CXM3_MOUSE
60,tr|A0A2U3TZ82|A0A2U3TZ82_MOUSE,22.315292000000003,8.072396966521762,0.13033,tr|A0A2U3TZ82|A0A2U3TZ82_MOUSE TRIO and F-actin-binding protein,tr|A0A2U3TZ82|A0A2U3TZ82_MOUSE TRIO and F-actin-binding protein OS=Mus musculus OX=10090 GN=Triobp PE=1 SV=1;sp|Q99KW3|TARA_MOUSE TRIO and F-actin-binding protein OS=Mus musculus OX=10090 GN=Triobp PE=1 SV=3,tr|A0A2U3TZ82|A0A2U3TZ82_MOUSE;sp|Q99KW3|TARA_MOUSE;tr|G5E8W1|G5E8W1_MOUSE;tr|A0A2R8VI29|A0A2R8VI29_MOUSE;tr|J9JI90|J9JI90_MOUSE
61,tr|A2AVJ7|A2AVJ7_MOUSE,21.762773000000006,8.249614102344582,0.13726,tr|A2AVJ7|A2AVJ7_MOUSE Ribosome-binding protein 1,tr|A2AVJ7|A2AVJ7_MOUSE Ribosome-binding protein 1 OS=Mus musculus OX=10090 GN=Rrbp1 PE=1 SV=1;sp|Q99PL5|RRBP1_MOUSE Ribosome-binding protein 1 OS=Mus musculus OX=10090 GN=Rrbp1 PE=1 SV=2,tr|A2AVJ7|A2AVJ7_MOUSE;sp|Q99PL5|RRBP1_MOUSE
62,sp|P0CL69|ZN703_MOUSE,-21.247962,7.989427568404057,0.1446,Zinc finger protein 703,sp|P0CL69|ZN703_MOUSE Zinc finger protein 703 OS=Mus musculus OX=10090 GN=Znf703 PE=1 SV=1,sp|P0CL69|ZN703_MOUSE
63,sp|P03888|NU1M_MOUSE,-21.234335,7.905256048748451,0.1446,NADH-ubiquinone oxidoreductase chain 1,sp|P03888|NU1M_MOUSE NADH-ubiquinone oxidoreductase chain 1 OS=Mus musculus OX=10090 GN=Mtnd1 PE=1 SV=3,sp|P03888|NU1M_MOUSE
64,sp|Q9EQ06|DHB11_MOUSE,-21.108081,7.389839162125274,0.1446,Estradiol 17-beta-dehydrogenase 11,sp|Q9EQ06|DHB11_MOUSE Estradiol 17-beta-dehydrogenase 11 OS=Mus musculus OX=10090 GN=Hsd17b11 PE=1 SV=1,sp|Q9EQ06|DHB11_MOUSE
65,sp|P54818|GALC_MOUSE,-20.589129,7.184549481320698,0.14682,Galactocerebrosidase,sp|P54818|GALC_MOUSE Galactocerebrosidase OS=Mus musculus OX=10090 GN=Galc PE=1 SV=2,sp|P54818|GALC_MOUSE
66,sp|Q9JHS4|CLPX_MOUSE,-20.571081,8.150265086978704,0.14682,"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial",sp|Q9JHS4|CLPX_MOUSE ATP-dependent Clp protease ATP-binding subunit clpX-like  mitochondrial OS=Mus musculus OX=10090 GN=Clpx PE=1 SV=2;tr|Q6P8N8|Q6P8N8_MOUSE ATP-dependent Clp protease ATP-binding subunit clpX-like  mitochondrial OS=Mus musculus OX=10090 ,sp|Q9JHS4|CLPX_MOUSE;tr|Q6P8N8|Q6P8N8_MOUSE;tr|F7BB92|F7BB92_MOUSE
67,tr|A2ATL1|A2ATL1_MOUSE,20.561617,7.578134722947836,0.14682,none,tr|A2ATL1|A2ATL1_MOUSE Family with sequence similarity 171  member A1 OS=Mus musculus OX=10090 GN=Fam171a1 PE=1 SV=1;tr|A2ATL0|A2ATL0_MOUSE Family with sequence similarity 171  member A1 OS=Mus musculus OX=10090 GN=Fam171a1 PE=1 SV=1;tr|A2ATK9|A2ATK9_MOUSE,tr|A2ATL1|A2ATL1_MOUSE;tr|A2ATL0|A2ATL0_MOUSE;tr|A2ATK9|A2ATK9_MOUSE
68,sp|Q62093|SRSF2_MOUSE,-20.483931,8.05530186434744,0.14682,Serine/arginine-rich splicing factor 2,sp|Q62093|SRSF2_MOUSE Serine/arginine-rich splicing factor 2 OS=Mus musculus OX=10090 GN=Srsf2 PE=1 SV=4,sp|Q62093|SRSF2_MOUSE
69,sp|Q04750|TOP1_MOUSE,-20.469438,8.508691286860763,0.14682,DNA topoisomerase 1,sp|Q04750|TOP1_MOUSE DNA topoisomerase 1 OS=Mus musculus OX=10090 GN=Top1 PE=1 SV=2,sp|Q04750|TOP1_MOUSE
70,sp|Q80WJ7|LYRIC_MOUSE,20.316259,7.561554531506207,0.14682,Protein LYRIC,sp|Q80WJ7|LYRIC_MOUSE Protein LYRIC OS=Mus musculus OX=10090 GN=Mtdh PE=1 SV=1;tr|F6ZSG0|F6ZSG0_MOUSE Protein LYRIC (Fragment) OS=Mus musculus OX=10090 GN=Mtdh PE=1 SV=1;tr|F6QHD1|F6QHD1_MOUSE Protein LYRIC (Fragment) OS=Mus musculus OX=10090 GN=Mtdh PE=1 ,sp|Q80WJ7|LYRIC_MOUSE;tr|F6ZSG0|F6ZSG0_MOUSE;tr|F6QHD1|F6QHD1_MOUSE;tr|E9PUX0|E9PUX0_MOUSE;tr|F6QFT1|F6QFT1_MOUSE
71,sp|Q80UP8|S20A2_MOUSE,19.984816,7.9052884575751445,0.14682,Sodium-dependent phosphate transporter 2,sp|Q80UP8|S20A2_MOUSE Sodium-dependent phosphate transporter 2 OS=Mus musculus OX=10090 GN=Slc20a2 PE=1 SV=2,sp|Q80UP8|S20A2_MOUSE
72,sp|P63094|GNAS2_MOUSE,19.588267,7.411417661539068,0.15164,Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,sp|P63094|GNAS2_MOUSE Guanine nucleotide-binding protein G(s) subunit alpha isoforms short OS=Mus musculus OX=10090 GN=Gnas PE=1 SV=1;sp|Q6R0H7|GNAS1_MOUSE Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas OS=Mus musculus OX=10090 GN=Gnas,sp|P63094|GNAS2_MOUSE;sp|Q6R0H7|GNAS1_MOUSE;tr|A0A571BEI3|A0A571BEI3_MOUSE;tr|Z4YKV1|Z4YKV1_MOUSE;tr|A0A571BEM2|A0A571BEM2_MOUSE;tr|A2A610|A2A610_MOUSE;tr|A0A571BE25|A0A571BE25_MOUSE;tr|A0A571BGH5|A0A571BGH5_MOUSE;tr|A0A571BEG2|A0A571BEG2_MOUSE
73,tr|A0A1B0GRX7|A0A1B0GRX7_MOUSE,19.240846,7.160918499539781,0.15527,tr|A0A1B0GRX7|A0A1B0GRX7_MOUSE Cytohesin-2,tr|A0A1B0GRX7|A0A1B0GRX7_MOUSE Cytohesin-2 OS=Mus musculus OX=10090 GN=Cyth2 PE=1 SV=1;tr|Q99KH2|Q99KH2_MOUSE Cytohesin-2 OS=Mus musculus OX=10090 GN=Cyth2 PE=1 SV=1;sp|P63034|CYH2_MOUSE Cytohesin-2 OS=Mus musculus OX=10090 GN=Cyth2 PE=1 SV=2;tr|A0A1B0GRZ2,tr|A0A1B0GRX7|A0A1B0GRX7_MOUSE;tr|Q99KH2|Q99KH2_MOUSE;sp|P63034|CYH2_MOUSE;tr|A0A1B0GRZ2|A0A1B0GRZ2_MOUSE;tr|A0A1B0GRM7|A0A1B0GRM7_MOUSE;tr|A0A1Y7VIW9|A0A1Y7VIW9_MOUSE;tr|A0A1B0GRB2|A0A1B0GRB2_MOUSE;tr|A0A1B0GRB8|A0A1B0GRB8_MOUSE;tr|G5E8Q4|G5E8Q4_MOUSE;sp|Q9QX11|CYH1_MOUSE;sp|O08967|CYH3_MOUSE;tr|Q3TZ02|Q3TZ02_MOUSE;tr|A2A517|A2A517_MOUSE
74,sp|Q9CZE3|RAB32_MOUSE,18.988535,8.098193625863289,0.158,Ras-related protein Rab-32,sp|Q9CZE3|RAB32_MOUSE Ras-related protein Rab-32 OS=Mus musculus OX=10090 GN=Rab32 PE=1 SV=3,sp|Q9CZE3|RAB32_MOUSE;tr|A0A1Y7VIZ0|A0A1Y7VIZ0_MOUSE;tr|A0A140LHK2|A0A140LHK2_MOUSE;sp|Q8QZZ8|RAB38_MOUSE
75,sp|G5E829|AT2B1_MOUSE,18.796441,7.944566561845088,0.15921,Plasma membrane calcium-transporting ATPase 1,sp|G5E829|AT2B1_MOUSE Plasma membrane calcium-transporting ATPase 1 OS=Mus musculus OX=10090 GN=Atp2b1 PE=1 SV=1;tr|A0A1W2P7C7|A0A1W2P7C7_MOUSE Plasma membrane calcium-transporting ATPase 1 (Fragment) OS=Mus musculus OX=10090 GN=Atp2b1 PE=1 SV=1,sp|G5E829|AT2B1_MOUSE;tr|A0A1W2P7C7|A0A1W2P7C7_MOUSE;tr|A0A1W2P7R3|A0A1W2P7R3_MOUSE;tr|F7AAP4|F7AAP4_MOUSE;tr|E9Q828|E9Q828_MOUSE;sp|Q6Q477|AT2B4_MOUSE;tr|A0A1W2P867|A0A1W2P867_MOUSE;tr|A0A1W2P772|A0A1W2P772_MOUSE;tr|Q3UHH0|Q3UHH0_MOUSE;sp|Q9R0K7|AT2B2_MOUSE;tr|F8WHB1|F8WHB1_MOUSE;tr|A0A1W2P882|A0A1W2P882_MOUSE;tr|Q8C048|Q8C048_MOUSE;tr|S4R1C4|S4R1C4_MOUSE;tr|A2ALL9|A2ALL9_MOUSE;tr|Q0VF55|Q0VF55_MOUSE
76,sp|P82349|SGCB_MOUSE,-18.501822,7.414120626043821,0.16195,Beta-sarcoglycan,sp|P82349|SGCB_MOUSE Beta-sarcoglycan OS=Mus musculus OX=10090 GN=Sgcb PE=1 SV=1,sp|P82349|SGCB_MOUSE
77,sp|P70280|VAMP7_MOUSE,18.408385,7.270702122087818,0.16195,Vesicle-associated membrane protein 7,sp|P70280|VAMP7_MOUSE Vesicle-associated membrane protein 7 OS=Mus musculus OX=10090 GN=Vamp7 PE=1 SV=1,sp|P70280|VAMP7_MOUSE
78,sp|Q91XC0|AJUBA_MOUSE,-18.397792000000006,6.697734853261521,0.16195,LIM domain-containing protein ajuba,sp|Q91XC0|AJUBA_MOUSE LIM domain-containing protein ajuba OS=Mus musculus OX=10090 GN=Ajuba PE=1 SV=1,sp|Q91XC0|AJUBA_MOUSE
79,tr|F6Y3V0|F6Y3V0_MOUSE,18.091874,7.75828345113316,0.1635,tr|F6Y3V0|F6Y3V0_MOUSE Receptor-type tyrosine-protein phosphatase F (Fragment),tr|F6Y3V0|F6Y3V0_MOUSE Receptor-type tyrosine-protein phosphatase F (Fragment) OS=Mus musculus OX=10090 GN=Ptprf PE=1 SV=1;tr|F6S1X8|F6S1X8_MOUSE Receptor-type tyrosine-protein phosphatase F (Fragment) OS=Mus musculus OX=10090 GN=Ptprf PE=1 SV=1;sp|A2A8L5|,tr|F6Y3V0|F6Y3V0_MOUSE;tr|F6S1X8|F6S1X8_MOUSE;sp|A2A8L5|PTPRF_MOUSE
80,tr|A2ACM0|A2ACM0_MOUSE,-17.365257,7.604161228174744,0.18037,tr|A2ACM0|A2ACM0_MOUSE Regulatory-associated protein of mTOR,tr|A2ACM0|A2ACM0_MOUSE Regulatory-associated protein of mTOR OS=Mus musculus OX=10090 GN=Rptor PE=1 SV=1;sp|Q8K4Q0|RPTOR_MOUSE Regulatory-associated protein of mTOR OS=Mus musculus OX=10090 GN=Rptor PE=1 SV=1,tr|A2ACM0|A2ACM0_MOUSE;sp|Q8K4Q0|RPTOR_MOUSE;tr|E9PXZ5|E9PXZ5_MOUSE;tr|F6U5L3|F6U5L3_MOUSE;tr|F7CN67|F7CN67_MOUSE
81,sp|Q8R349|CDC16_MOUSE,-17.056256,7.492229415365499,0.18451,Cell division cycle protein 16 homolog,sp|Q8R349|CDC16_MOUSE Cell division cycle protein 16 homolog OS=Mus musculus OX=10090 GN=Cdc16 PE=1 SV=1,sp|Q8R349|CDC16_MOUSE;tr|Q3TZ92|Q3TZ92_MOUSE;tr|A0A1B0GR68|A0A1B0GR68_MOUSE
82,sp|Q9DBL1|ACDSB_MOUSE,-16.828552,7.7249636405012865,0.18711,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",sp|Q9DBL1|ACDSB_MOUSE Short/branched chain specific acyl-CoA dehydrogenase  mitochondrial OS=Mus musculus OX=10090 GN=Acadsb PE=1 SV=1;tr|E9Q5L3|E9Q5L3_MOUSE Short/branched chain-specific acyl-CoA dehydrogenase  mitochondrial OS=Mus musculus OX=10090 GN=Ac,sp|Q9DBL1|ACDSB_MOUSE;tr|E9Q5L3|E9Q5L3_MOUSE;tr|A0A140LHL4|A0A140LHL4_MOUSE
83,sp|Q99LH2|PTSS1_MOUSE,-16.517260999999998,7.505244969848502,0.1919,Phosphatidylserine synthase 1,sp|Q99LH2|PTSS1_MOUSE Phosphatidylserine synthase 1 OS=Mus musculus OX=10090 GN=Ptdss1 PE=1 SV=1;tr|A0A286YDW7|A0A286YDW7_MOUSE Phosphatidylserine synthase 1 OS=Mus musculus OX=10090 GN=Ptdss1 PE=1 SV=1;tr|A0A286YDD2|A0A286YDD2_MOUSE Phosphatidylserine syn,sp|Q99LH2|PTSS1_MOUSE;tr|A0A286YDW7|A0A286YDW7_MOUSE;tr|A0A286YDD2|A0A286YDD2_MOUSE
84,tr|G3UY29|G3UY29_MOUSE,16.387124,7.607294143612198,0.19271,none,tr|G3UY29|G3UY29_MOUSE Ras-related protein Rab-11B OS=Mus musculus OX=10090 GN=Rab11b PE=4 SV=1;tr|E9Q3P9|E9Q3P9_MOUSE Ras-related protein Rab-11A OS=Mus musculus OX=10090 GN=Rab11a PE=4 SV=1;tr|F8WGS1|F8WGS1_MOUSE Ras-related protein Rab-11A (Fragment) OS,tr|G3UY29|G3UY29_MOUSE;tr|E9Q3P9|E9Q3P9_MOUSE;tr|F8WGS1|F8WGS1_MOUSE;sp|P62492|RB11A_MOUSE;sp|P46638|RB11B_MOUSE;tr|G3UZL4|G3UZL4_MOUSE;tr|G3UZD3|G3UZD3_MOUSE
85,sp|Q8VDP4|CCAR2_MOUSE,-16.332943,7.536381658841393,0.19271,Cell cycle and apoptosis regulator protein 2,sp|Q8VDP4|CCAR2_MOUSE Cell cycle and apoptosis regulator protein 2 OS=Mus musculus OX=10090 GN=Ccar2 PE=1 SV=2,sp|Q8VDP4|CCAR2_MOUSE
86,tr|D3Z3E8|D3Z3E8_MOUSE,-16.282168,7.94566057766261,0.19271,tr|D3Z3E8|D3Z3E8_MOUSE Putative helicase MOV-10,tr|D3Z3E8|D3Z3E8_MOUSE Putative helicase MOV-10 OS=Mus musculus OX=10090 GN=Mov10 PE=1 SV=1;sp|P23249|MOV10_MOUSE Putative helicase MOV-10 OS=Mus musculus OX=10090 GN=Mov10 PE=1 SV=2;tr|E9PW39|E9PW39_MOUSE Putative helicase MOV-10 OS=Mus musculus OX=10090 ,tr|D3Z3E8|D3Z3E8_MOUSE;sp|P23249|MOV10_MOUSE;tr|E9PW39|E9PW39_MOUSE;tr|D3YVL0|D3YVL0_MOUSE
87,sp|Q61768|KINH_MOUSE,16.258363,8.281919242436253,0.19271,Kinesin-1 heavy chain,sp|Q61768|KINH_MOUSE Kinesin-1 heavy chain OS=Mus musculus OX=10090 GN=Kif5b PE=1 SV=3,sp|Q61768|KINH_MOUSE;tr|E9QAK5|E9QAK5_MOUSE
88,tr|A0A0G2JDW7|A0A0G2JDW7_MOUSE,16.087919,8.158905021187543,0.19271,tr|A0A0G2JDW7|A0A0G2JDW7_MOUSE 40S ribosomal protein S27 (Fragment),tr|A0A0G2JDW7|A0A0G2JDW7_MOUSE 40S ribosomal protein S27 (Fragment) OS=Mus musculus OX=10090 GN=Rps27 PE=1 SV=1;tr|A0A0G2JG29|A0A0G2JG29_MOUSE 40S ribosomal protein S27 OS=Mus musculus OX=10090 GN=Rps27 PE=1 SV=1;sp|Q6ZWU9|RS27_MOUSE 40S ribosomal protein ,tr|A0A0G2JDW7|A0A0G2JDW7_MOUSE;tr|A0A0G2JG29|A0A0G2JG29_MOUSE;sp|Q6ZWU9|RS27_MOUSE
89,sp|Q8BVY0|RL1D1_MOUSE,-15.70243,7.831888962125334,0.19744,Ribosomal L1 domain-containing protein 1,sp|Q8BVY0|RL1D1_MOUSE Ribosomal L1 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Rsl1d1 PE=1 SV=1;tr|A0A2R8VHW2|A0A2R8VHW2_MOUSE Ribosomal L1 domain-containing protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Rsl1d1 PE=1 SV=1,sp|Q8BVY0|RL1D1_MOUSE;tr|A0A2R8VHW2|A0A2R8VHW2_MOUSE
90,tr|Q8BUU7|Q8BUU7_MOUSE,-15.686653,7.348888723071438,0.19744,tr|Q8BUU7|Q8BUU7_MOUSE N-acetylgalactosamine kinase,tr|Q8BUU7|Q8BUU7_MOUSE N-acetylgalactosamine kinase OS=Mus musculus OX=10090 GN=Galk2 PE=1 SV=1;sp|Q68FH4|GALK2_MOUSE N-acetylgalactosamine kinase OS=Mus musculus OX=10090 GN=Galk2 PE=1 SV=1,tr|Q8BUU7|Q8BUU7_MOUSE;sp|Q68FH4|GALK2_MOUSE
91,sp|P08752|GNAI2_MOUSE,15.560784,8.098193625863289,0.19744,Guanine nucleotide-binding protein G(i) subunit alpha-2,sp|P08752|GNAI2_MOUSE Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Mus musculus OX=10090 GN=Gnai2 PE=1 SV=5;tr|A0A0A6YWA9|A0A0A6YWA9_MOUSE Guanine nucleotide-binding protein G(i) subunit alpha-2 (Fragment) OS=Mus musculus OX=10090 GN=Gnai2 PE,sp|P08752|GNAI2_MOUSE;tr|A0A0A6YWA9|A0A0A6YWA9_MOUSE;sp|P18872|GNAO_MOUSE;tr|A2AE31|A2AE31_MOUSE;tr|Q8C040|Q8C040_MOUSE;tr|D3Z2M7|D3Z2M7_MOUSE;tr|Q8BHK8|Q8BHK8_MOUSE;sp|Q8CGK7|GNAL_MOUSE;tr|Q66L47|Q66L47_MOUSE
92,sp|Q91VS7|MGST1_MOUSE,-15.536125,6.759841527748096,0.19744,Microsomal glutathione S-transferase 1,sp|Q91VS7|MGST1_MOUSE Microsomal glutathione S-transferase 1 OS=Mus musculus OX=10090 GN=Mgst1 PE=1 SV=3;tr|E9QJW0|E9QJW0_MOUSE Microsomal glutathione S-transferase 1 OS=Mus musculus OX=10090 GN=Mgst1 PE=1 SV=1;tr|A0A0N4SV17|A0A0N4SV17_MOUSE Microsomal glu,sp|Q91VS7|MGST1_MOUSE;tr|E9QJW0|E9QJW0_MOUSE;tr|A0A0N4SV17|A0A0N4SV17_MOUSE;tr|A0A0N4SVZ0|A0A0N4SVZ0_MOUSE;tr|D3YVR3|D3YVR3_MOUSE;tr|D3YU60|D3YU60_MOUSE
93,sp|Q00993|UFO_MOUSE,15.500585999999998,7.561351865910294,0.19744,Tyrosine-protein kinase receptor UFO,sp|Q00993|UFO_MOUSE Tyrosine-protein kinase receptor UFO OS=Mus musculus OX=10090 GN=Axl PE=1 SV=2;tr|Q6PE80|Q6PE80_MOUSE Axl protein OS=Mus musculus OX=10090 GN=Axl PE=1 SV=1;tr|F6YPR4|F6YPR4_MOUSE Tyrosine-protein kinase receptor UFO (Fragment) OS=Mus mu,sp|Q00993|UFO_MOUSE;tr|Q6PE80|Q6PE80_MOUSE;tr|F6YPR4|F6YPR4_MOUSE
94,sp|Q9DBE8|ALG2_MOUSE,-15.465141,7.914147389545718,0.19744,"Alpha-1,3/1,6-mannosyltransferase ALG2",sp|Q9DBE8|ALG2_MOUSE Alpha-1 3/1 6-mannosyltransferase ALG2 OS=Mus musculus OX=10090 GN=Alg2 PE=1 SV=2;tr|F6RBY3|F6RBY3_MOUSE Alpha-1 3/1 6-mannosyltransferase ALG2 (Fragment) OS=Mus musculus OX=10090 GN=Alg2 PE=1 SV=1,sp|Q9DBE8|ALG2_MOUSE;tr|F6RBY3|F6RBY3_MOUSE
95,sp|O70318|E41L2_MOUSE,15.244849,8.969378632257653,0.19812,Band 4.1-like protein 2,sp|O70318|E41L2_MOUSE Band 4.1-like protein 2 OS=Mus musculus OX=10090 GN=Epb41l2 PE=1 SV=2;tr|A0A1W2P6I5|A0A1W2P6I5_MOUSE Band 4.1-like protein 2 (Fragment) OS=Mus musculus OX=10090 GN=Epb41l2 PE=1 SV=1;tr|Q8C928|Q8C928_MOUSE Band 4.1-like protein 2 (Frag,sp|O70318|E41L2_MOUSE;tr|A0A1W2P6I5|A0A1W2P6I5_MOUSE;tr|Q8C928|Q8C928_MOUSE;tr|A0A1W2P7I4|A0A1W2P7I4_MOUSE;tr|A0A1W2P7I2|A0A1W2P7I2_MOUSE;tr|A0A1W2P896|A0A1W2P896_MOUSE;tr|A0A1W2P7H7|A0A1W2P7H7_MOUSE;tr|A0A1W2P6H2|A0A1W2P6H2_MOUSE
96,tr|A0A0G2JDL3|A0A0G2JDL3_MOUSE,-15.068937,7.051306910817974,0.20021,tr|A0A0G2JDL3|A0A0G2JDL3_MOUSE Cyclin-dependent-like kinase 5,tr|A0A0G2JDL3|A0A0G2JDL3_MOUSE Cyclin-dependent-like kinase 5 OS=Mus musculus OX=10090 GN=Cdk5 PE=1 SV=1;sp|P49615|CDK5_MOUSE Cyclin-dependent-like kinase 5 OS=Mus musculus OX=10090 GN=Cdk5 PE=1 SV=1,tr|A0A0G2JDL3|A0A0G2JDL3_MOUSE;sp|P49615|CDK5_MOUSE
97,tr|Q62347|Q62347_MOUSE,14.469389,6.772013483045508,0.21561,tr|Q62347|Q62347_MOUSE Cyclic AMP-responsive element-binding protein 1,tr|Q62347|Q62347_MOUSE Cyclic AMP-responsive element-binding protein 1 OS=Mus musculus OX=10090 GN=Creb1 PE=1 SV=1;sp|Q01147|CREB1_MOUSE Cyclic AMP-responsive element-binding protein 1 OS=Mus musculus OX=10090 GN=Creb1 PE=1 SV=1;tr|D3Z7P7|D3Z7P7_MOUSE cAMP,tr|Q62347|Q62347_MOUSE;sp|Q01147|CREB1_MOUSE;tr|D3Z7P7|D3Z7P7_MOUSE;tr|D3Z326|D3Z326_MOUSE;tr|F6VJ22|F6VJ22_MOUSE;tr|D3Z6A5|D3Z6A5_MOUSE;tr|F6QWT6|F6QWT6_MOUSE;tr|F6U9F5|F6U9F5_MOUSE;sp|P81269|ATF1_MOUSE;tr|F6Q346|F6Q346_MOUSE;tr|F6W4F5|F6W4F5_MOUSE;tr|E9PWV9|E9PWV9_MOUSE;tr|A0A087WRI6|A0A087WRI6_MOUSE;tr|D3Z7M6|D3Z7M6_MOUSE;tr|F6QKL8|F6QKL8_MOUSE;tr|D3Z2U7|D3Z2U7_MOUSE
98,tr|A0A2I3BPY7|A0A2I3BPY7_MOUSE,14.381939,8.372470122841868,0.21596,tr|A0A2I3BPY7|A0A2I3BPY7_MOUSE Ankycorbin,tr|A0A2I3BPY7|A0A2I3BPY7_MOUSE Ankycorbin OS=Mus musculus OX=10090 GN=Rai14 PE=1 SV=1;sp|Q9EP71|RAI14_MOUSE Ankycorbin OS=Mus musculus OX=10090 GN=Rai14 PE=1 SV=1,tr|A0A2I3BPY7|A0A2I3BPY7_MOUSE;sp|Q9EP71|RAI14_MOUSE
99,sp|P08249|MDHM_MOUSE,-14.122273000000002,8.117304446641002,0.2202,"Malate dehydrogenase, mitochondrial",sp|P08249|MDHM_MOUSE Malate dehydrogenase  mitochondrial OS=Mus musculus OX=10090 GN=Mdh2 PE=1 SV=3,sp|P08249|MDHM_MOUSE;tr|A0A0G2JGY4|A0A0G2JGY4_MOUSE;tr|A0A0G2JF23|A0A0G2JF23_MOUSE
100,tr|E9QMD3|E9QMD3_MOUSE,-13.977294,7.281941933440825,0.22139,tr|E9QMD3|E9QMD3_MOUSE Zinc finger homeobox protein 3,tr|E9QMD3|E9QMD3_MOUSE Zinc finger homeobox protein 3 OS=Mus musculus OX=10090 GN=Zfhx3 PE=1 SV=1;sp|Q61329|ZFHX3_MOUSE Zinc finger homeobox protein 3 OS=Mus musculus OX=10090 GN=Zfhx3 PE=1 SV=1,tr|E9QMD3|E9QMD3_MOUSE;sp|Q61329|ZFHX3_MOUSE;sp|Q9JJN2|ZFHX4_MOUSE;tr|E9Q5A7|E9Q5A7_MOUSE;tr|H3BLK8|H3BLK8_MOUSE
